date,temperature,relative_humidity,pressure,wind_speed,wind_direction,visibility
2022-02-21,23,68.97,30.21,7,40,10.0
2020-02-24,23,56.91,30.02,5,120,10.0
2018-03-05,18,67.97,30.07,5,330,10.0
2014-02-28,19,82.75,30.06,8,320,10.0
2020-02-04,23,60.7,30.11,7,120,10.0
2023-05-12,29,54.83,30.04,12,70,10.0
2017-05-21,28,65.77,30.13,9,90,10.0
2015-05-14,27,74.14,30.12,6,110,10.0
2023-02-02,28,61.84,30.19,7,170,10.0
2014-05-11,26,78.64,30.12,10,100,10.0
2019-01-19,19,88.19,30.12,4,290,10.0
2015-06-02,26,73.97,29.99,5,90,10.0
2021-05-24,24,69.16,30.12,6,100,10.0
2017-12-04,23,73.46,30.14,0,0,10.0
2019-01-09,23,53.32,30.04,6,340,10.0
2022-12-31,23,94.11,30.11,0,0,10.0
2020-03-26,27,61.61,30.04,8,330,10.0
2016-01-13,17,59.28,30.12,5,330,10.0
2020-01-31,25,57.39,30.05,9,140,10.0
2021-05-08,23,88.52,30.01,5,330,10.0
2023-02-03,24,78.35,30.13,5,150,10.0
2021-12-03,26,47.55,30.09,8,80,10.0
2020-05-21,26,78.64,29.96,3,170,10.0
2019-07-19,29,70.11,30.09,7,80,10.0
2015-04-08,24,73.63,30.15,9,90,10.0
2023-08-17,28,74.3,29.99,0,0,10.0
2021-05-01,26,73.97,30.02,4,260,10.0
2017-03-31,23,78.21,29.94,5,150,10.0
2016-11-19,26,54.08,30.08,7,20,10.0
2015-02-15,21,46.19,30.15,7,60,10.0
2016-09-04,31,66.38,30.09,10,80,10.0
2023-01-23,22,100.0,30.04,3,160,10.0
2023-02-09,23,60.7,30.21,11,90,10.0
2019-07-13,32,59.04,30.05,11,110,10.0
2020-01-03,24,83.34,30.08,7,130,10.0
2014-08-29,33,59.27,30.03,10,130,10.0
2016-12-04,24,73.63,30.04,10,90,10.0
2020-04-02,20,82.87,29.91,4,320,10.0
2014-11-23,26,78.64,30.03,9,120,10.0
2016-09-04,32,66.58,30.02,10,100,10.0
2021-11-03,27,61.61,30.08,9,60,10.0
2015-12-30,25,88.68,30.18,6,100,10.0
2018-04-21,27,61.61,30.12,4,70,10.0
2019-03-05,23,94.11,30.06,5,300,10.0
2021-11-10,24,78.35,30.07,5,90,10.0
2017-05-31,32,59.04,30.09,10,150,10.0
2020-03-22,27,57.87,30.18,10,100,10.0
2019-03-16,23,83.22,30.11,5,120,10.0
2019-07-31,29,74.47,30.03,6,100,10.0
2020-10-28,28,78.92,30.05,10,90,10.0
2016-04-10,18,55.66,30.11,3,10,10.0
2020-01-08,22,46.47,30.32,6,350,10.0
2018-09-28,29,74.47,30.04,9,100,10.0
2023-09-05,28,69.92,29.99,6,90,10.0
2017-11-02,23,68.97,30.1,3,350,10.0
2023-03-14,25,65.15,29.99,6,40,10.0
2019-10-31,31,55.32,29.99,7,110,10.0
2020-01-04,30,51.76,30.05,12,200,10.0
2019-06-12,30,66.18,30.04,4,230,10.0
2019-10-24,29,70.11,30.03,9,90,10.0
2018-04-29,27,54.33,30.02,10,110,10.0
2021-04-06,18,67.97,30.11,4,350,10.0
2018-01-16,24,50.2,30.25,9,30,10.0
2018-08-05,32,52.27,30.08,14,90,10.0
2019-08-25,27,88.84,29.91,3,190,10.0
2014-12-27,27,61.61,30.18,9,150,10.0
2017-09-19,28,78.92,29.92,4,360,10.0
2017-06-13,28,78.92,30.04,7,70,10.0
2019-05-03,26,83.57,30.0,5,160,10.0
2020-07-28,28,78.92,30.07,7,60,10.0
2019-07-17,33,52.52,30.1,9,140,10.0
2023-08-31,33,59.27,29.92,6,210,10.0
2020-09-18,30,70.29,29.92,7,180,10.0
2020-06-22,28,78.92,30.06,3,100,10.0
2021-09-25,31,66.38,30.01,0,0,10.0
2018-10-25,24,83.34,29.94,3,350,10.0
2018-04-19,21,82.99,30.07,5,110,10.0
2017-01-16,24,64.93,30.21,12,80,10.0
2021-02-22,23,78.21,30.18,7,110,10.0
2015-07-07,31,58.81,30.17,9,140,10.0
2016-11-29,23,78.21,30.0,10,90,10.0
2020-06-22,33,59.27,30.08,12,120,10.0
2014-09-11,26,78.64,29.97,3,180,10.0
2020-10-12,27,94.27,29.91,0,0,10.0
2016-04-14,23,73.46,30.0,3,80,10.0
2019-09-10,28,69.92,30.09,5,50,10.0
2022-04-08,25,83.45,29.9,5,280,10.0
2014-06-28,32,55.56,30.14,3,20,10.0
2015-09-26,28,78.92,29.92,3,30,10.0
2020-08-17,33,52.52,29.97,3,180,10.0
2018-11-06,24,88.6,30.02,0,0,10.0
2019-08-18,31,62.5,30.05,8,90,10.0
2015-06-05,26,78.64,29.95,0,0,10.0
2018-12-15,23,100.0,30.03,4,250,10.0
2021-10-21,28,65.77,30.05,8,50,10.0
2019-10-16,28,74.3,29.97,5,160,10.0
2017-04-08,16,44.79,30.06,9,330,10.0
2020-08-16,30,66.18,30.0,0,0,10.0
2018-03-05,24,44.01,30.01,8,90,10.0
2021-08-21,28,78.92,29.97,3,130,10.0
2020-04-12,28,78.92,30.03,13,120,10.0
2022-04-24,24,64.93,30.06,7,80,10.0
2023-11-11,30,58.58,30.04,8,80,10.0
2014-12-01,27,57.87,30.27,16,90,10.0
2021-03-06,25,50.46,29.99,9,120,10.0
2014-08-13,28,69.92,30.03,4,200,10.0
2019-01-03,24,88.6,30.05,6,140,10.0
2015-04-11,26,78.64,30.11,8,100,10.0
2022-03-19,27,74.14,30.06,8,130,10.0
2017-05-16,27,74.14,29.98,6,40,10.0
2015-10-17,28,58.11,30.02,8,50,10.0
2023-12-26,28,61.84,29.84,6,260,10.0
2016-06-05,28,78.92,29.91,6,120,10.0
2015-08-28,27,83.68,29.94,4,110,10.0
2018-04-24,24,94.15,30.02,3,180,10.0
2021-10-27,27,78.78,29.91,3,320,10.0
2014-11-10,23,68.97,29.92,7,350,10.0
2019-10-15,27,65.56,30.08,9,80,10.0
2023-08-08,33,62.93,30.08,9,120,10.0
2017-12-27,25,78.5,30.23,3,350,10.0
2019-03-25,23,64.72,30.17,9,90,10.0
2020-02-14,29,54.83,30.14,8,180,10.0
2015-04-01,20,77.77,30.15,3,330,10.0
2020-05-30,30,62.28,30.03,10,130,10.0
2022-02-04,23,83.22,30.16,10,120,10.0
2016-12-21,24,69.16,30.12,7,350,10.0
2015-10-15,27,83.68,30.0,0,0,10.0
2021-05-29,27,69.74,29.99,6,230,10.0
2018-12-16,21,88.35,30.1,0,0,10.0
2022-07-01,28,74.3,30.1,8,110,10.0
2014-12-23,22,94.06,29.96,3,120,10.0
2023-07-24,33,59.27,30.15,4,230,10.0
2018-02-25,26,69.55,30.12,9,110,10.0
2020-01-19,26,54.08,30.16,7,160,10.0
2023-06-26,28,88.92,29.97,0,0,10.0
2014-03-19,20,77.77,29.99,3,290,10.0
2023-03-08,25,78.5,30.0,4,330,10.0
2022-12-15,24,83.34,29.98,7,160,10.0
2021-03-03,26,65.36,29.93,7,260,10.0
2019-07-25,26,73.97,29.99,0,0,10.0
2014-05-17,22,56.66,30.08,6,350,10.0
2022-09-19,25,88.68,29.9,0,0,10.0
2015-04-06,24,73.63,30.12,6,90,10.0
2017-04-01,25,73.8,29.97,3,260,10.0
2015-01-19,23,49.93,30.1,12,60,10.0
2014-07-14,27,78.78,30.06,3,120,10.0
2014-08-15,26,88.76,30.03,0,0,10.0
2015-01-20,19,63.85,30.11,4,80,10.0
2015-04-29,24,88.6,29.71,10,200,10.0
2016-11-18,22,60.47,30.1,4,360,10.0
2017-05-23,26,73.97,29.99,6,140,10.0
2018-10-02,28,78.92,30.04,3,20,10.0
2014-08-07,32,59.04,30.04,0,0,10.0
2021-05-05,31,58.81,30.03,9,120,10.0
2021-10-10,27,74.14,29.85,7,80,10.0
2020-03-21,24,78.35,30.23,8,110,10.0
2015-02-02,21,77.92,30.06,5,150,10.0
2019-04-18,24,73.63,30.05,6,110,10.0
2020-11-29,24,78.35,30.0,6,140,10.0
2020-07-13,27,78.78,29.98,4,180,10.0
2018-07-17,27,83.68,30.09,3,220,10.0
2021-10-10,24,88.6,29.9,3,190,10.0
2020-06-26,32,62.71,30.17,14,110,10.0
2023-07-26,31,66.38,30.11,6,50,10.0
2020-02-20,24,78.35,30.15,3,80,10.0
2022-03-17,23,100.0,30.02,3,160,10.0
2019-09-06,30,74.63,29.99,5,240,10.0
2019-02-05,26,57.63,30.09,6,40,10.0
2017-08-21,30,66.18,30.05,7,110,10.0
2017-11-30,24,78.35,30.03,4,40,10.0
2022-05-22,27,83.68,30.12,11,120,10.0
2022-07-05,28,78.92,30.04,8,90,10.0
2022-02-17,26,78.64,30.13,12,110,10.0
2022-05-19,29,74.47,29.96,13,130,10.0
2018-02-02,18,88.1,30.15,0,0,10.0
2015-04-18,26,78.64,30.01,3,210,10.0
2018-06-05,32,52.27,29.94,9,260,10.0
2017-02-03,26,57.63,30.11,6,70,10.0
2014-03-27,23,60.7,30.23,13,80,10.0
2014-03-05,24,69.16,30.04,6,120,10.0
2021-12-19,24,94.15,30.07,7,110,10.0
2014-05-09,27,65.56,30.16,14,90,10.0
2016-10-03,29,74.47,29.94,7,40,10.0
2015-01-10,15,93.75,30.25,6,340,0.5
2018-11-13,27,88.84,30.08,8,130,10.0
2022-12-03,27,50.99,30.28,10,60,10.0
2019-08-07,26,88.76,29.99,0,0,10.0
2022-03-30,26,65.36,30.0,13,130,10.0
2015-04-25,30,55.08,29.86,8,250,10.0
2021-09-23,24,94.15,29.87,0,0,10.0
2014-05-24,24,78.35,30.08,3,260,10.0
2022-12-08,24,73.63,30.24,3,30,10.0
2022-07-31,32,59.04,30.19,11,80,10.0
2014-10-31,29,51.5,29.83,10,230,10.0
2014-01-20,23,53.32,30.08,4,150,10.0
2023-06-13,31,66.38,30.0,7,210,10.0
2021-03-27,25,78.5,30.18,9,90,10.0
2022-01-25,21,64.29,30.02,6,110,10.0
2019-05-13,30,66.18,29.96,8,220,10.0
2014-10-10,26,78.64,29.98,4,30,10.0
2016-09-14,30,70.29,29.99,6,130,10.0
2019-10-04,30,62.28,29.91,10,80,10.0
2016-04-21,23,56.91,30.05,10,100,10.0
2020-03-16,28,48.09,30.16,12,80,10.0
2016-11-03,26,65.36,30.13,7,60,10.0
2020-01-24,18,88.1,29.98,0,0,10.0
2015-06-14,29,70.11,30.03,12,70,10.0
2014-01-21,17,77.31,30.06,4,230,10.0
2019-09-06,34,46.71,29.9,8,250,10.0
2019-01-10,16,77.16,30.04,7,310,10.0
2014-11-16,27,65.56,30.17,11,110,10.0
2021-12-20,24,88.6,30.03,4,350,10.0
2022-09-20,28,78.92,29.92,3,360,10.0
2017-10-27,20,77.77,29.97,4,360,10.0
2019-06-22,29,74.47,30.11,3,140,10.0
2014-04-21,24,69.16,29.94,7,50,10.0
2020-07-15,29,70.11,30.08,0,0,10.0
2023-09-12,29,74.47,29.97,3,10,10.0
2020-04-18,28,69.92,29.98,6,40,10.0
2015-05-11,28,69.92,30.1,15,90,10.0
2023-08-12,29,74.47,29.96,4,90,10.0
2015-09-19,25,100.0,29.77,4,180,10.0
2019-01-05,26,47.55,30.02,6,290,10.0
2016-07-14,28,74.3,30.06,3,110,10.0
2014-08-10,29,74.47,30.07,0,0,10.0
2023-10-19,27,50.99,29.95,6,40,10.0
2018-10-11,28,88.92,29.91,7,160,10.0
2023-12-01,22,78.06,30.08,0,0,10.0
2023-01-29,23,73.46,30.21,13,90,10.0
2016-09-26,26,88.76,29.98,0,0,10.0
2015-11-09,26,83.57,29.99,0,0,10.0
2020-03-24,24,73.63,30.14,0,0,10.0
2021-01-21,19,68.18,30.18,3,320,10.0
2017-12-25,23,73.46,30.2,4,310,10.0
2016-07-11,29,74.47,30.07,7,110,10.0
2021-01-08,21,82.99,29.98,4,150,10.0
2020-03-03,22,68.77,30.04,6,130,10.0
2020-11-23,24,83.34,30.01,3,20,10.0
2021-03-06,22,56.66,29.98,8,90,10.0
2019-11-26,18,63.63,29.98,4,20,10.0
2023-11-27,24,94.15,29.95,3,240,10.0
2023-07-01,27,83.68,29.92,0,0,10.0
2017-01-28,15,51.21,30.09,7,330,10.0
2020-12-23,21,68.58,30.19,0,0,10.0
2014-10-01,27,83.68,29.88,4,200,10.0
2017-12-27,27,65.56,30.23,6,60,10.0
2021-09-11,29,74.47,30.1,8,90,10.0
2019-01-26,17,93.84,30.04,5,360,7.0
2020-08-07,27,78.78,30.06,0,0,10.0
2021-08-30,30,70.29,30.03,0,0,10.0
2021-05-10,27,78.78,30.07,5,110,10.0
2019-08-18,27,78.78,30.06,3,350,10.0
2020-03-19,28,58.11,30.29,13,90,10.0
2022-09-13,29,70.11,29.95,0,0,10.0
2020-05-06,31,33.32,29.87,10,250,10.0
2020-09-20,27,94.27,29.88,0,0,10.0
2021-01-24,19,93.93,30.08,0,0,6.0
2020-04-23,27,61.61,30.0,10,140,10.0
2023-09-01,27,83.68,29.98,0,0,10.0
2023-05-16,26,73.97,30.06,4,50,10.0
2015-03-25,27,57.87,30.05,7,120,10.0
2017-06-30,29,70.11,30.07,4,120,10.0
2019-02-22,28,69.92,30.18,12,130,10.0
2019-01-18,24,53.58,30.19,0,0,10.0
2022-07-30,32,59.04,30.14,12,110,10.0
2016-02-25,26,78.64,29.93,6,200,10.0
2019-03-04,29,48.35,29.97,7,260,10.0
2021-10-03,27,69.74,29.99,7,100,10.0
2014-07-25,29,70.11,30.05,6,140,10.0
2023-04-09,24,83.34,29.99,4,310,10.0
2018-11-22,23,83.22,30.13,5,350,10.0
2015-05-26,28,69.92,30.16,11,100,10.0
2014-05-09,26,65.36,30.13,12,110,10.0
2019-04-28,23,83.22,29.98,0,0,10.0
2022-11-30,26,73.97,30.07,11,90,10.0
2021-01-20,22,53.06,30.2,8,40,10.0
2017-04-05,26,73.97,30.01,6,140,10.0
2015-05-04,24,44.01,30.14,9,60,10.0
2022-09-22,28,78.92,29.85,4,320,10.0
2015-01-10,24,64.93,30.23,8,40,10.0
2020-07-29,29,74.47,30.1,6,90,10.0
2019-06-05,28,74.3,30.01,6,100,10.0
2022-05-02,26,61.39,30.06,12,90,10.0
2022-10-17,29,65.98,29.93,9,130,10.0
2015-01-29,14,71.85,30.24,4,340,10.0
2021-02-08,29,65.98,30.11,10,140,10.0
2021-09-17,31,62.5,30.1,8,220,10.0
2017-12-17,21,77.92,30.2,0,0,10.0
2016-07-20,32,62.71,30.12,10,90,10.0
2022-03-07,24,83.34,30.13,13,100,10.0
2021-03-14,24,69.16,30.08,8,130,10.0
2017-09-30,27,83.68,29.95,0,0,10.0
2019-02-09,23,73.46,30.23,7,50,10.0
2023-06-26,26,88.76,29.99,0,0,10.0
2019-07-24,31,66.38,30.01,12,210,10.0
2023-08-26,31,62.5,29.76,9,40,10.0
2015-12-22,24,88.6,30.06,9,120,10.0
2016-07-20,28,69.92,30.09,7,70,10.0
2018-11-11,25,88.68,30.05,5,30,10.0
2018-03-09,17,55.4,30.08,8,270,10.0
2021-04-05,23,49.93,30.1,12,70,10.0
2017-05-19,29,70.11,29.98,15,100,10.0
2022-04-27,24,73.63,30.11,6,110,10.0
2016-01-29,17,42.03,30.06,8,300,10.0
2023-01-20,23,73.46,30.14,4,200,10.0
2022-02-22,24,78.35,30.23,12,80,10.0
2020-01-20,23,73.46,30.09,4,240,10.0
2021-01-16,21,68.58,29.9,6,200,10.0
2018-10-15,26,94.23,30.03,6,110,10.0
2020-03-12,25,57.39,30.02,15,90,10.0
2021-03-14,22,73.29,30.18,0,0,10.0
2020-08-28,29,83.9,30.04,7,140,10.0
2020-05-06,23,83.22,29.96,0,0,10.0
2019-09-07,29,70.11,29.99,4,230,10.0
2018-04-13,23,68.97,30.12,12,100,10.0
2014-02-17,24,53.58,30.16,9,70,10.0
2015-05-08,24,83.34,30.05,3,220,10.0
2023-04-05,29,54.83,30.13,13,100,10.0
2016-11-17,25,53.83,30.01,12,60,10.0
2019-03-02,26,73.97,30.08,8,110,10.0
2019-04-07,24,88.6,30.1,8,100,10.0
2020-05-16,32,49.14,29.84,11,260,10.0
2017-05-20,30,58.58,30.08,15,110,10.0
2016-02-28,17,55.4,30.21,8,360,10.0
2022-10-31,29,70.11,29.93,9,130,10.0
2014-04-29,26,78.64,29.9,5,150,9.0
2016-05-09,26,50.73,30.12,8,140,10.0
2019-05-17,26,65.36,30.02,4,50,10.0
2015-09-07,25,100.0,29.91,0,0,10.0
2019-01-15,18,72.58,30.11,0,0,10.0
2018-12-07,21,64.29,30.31,4,350,10.0
2016-01-29,16,51.48,30.1,4,340,10.0
2016-06-02,31,62.5,30.06,6,120,10.0
2022-05-26,27,74.14,30.08,7,110,10.0
2021-12-02,27,47.82,30.07,9,340,10.0
2016-02-29,25,44.28,30.17,10,110,10.0
2022-07-07,31,58.81,30.02,12,120,10.0
2014-04-04,26,61.39,30.02,11,130,10.0
2021-03-25,24,88.6,30.01,8,140,8.0
2015-04-27,31,58.81,29.87,6,270,10.0
2015-07-21,29,70.11,30.01,5,200,10.0
2022-03-07,25,78.5,30.15,15,100,10.0
2018-05-25,25,94.19,29.99,8,120,10.0
2021-07-18,29,70.11,30.17,9,100,10.0
2017-08-08,31,62.5,29.98,8,110,10.0
2023-01-02,26,78.64,30.19,3,50,10.0
2015-05-01,21,60.24,29.88,6,310,10.0
2017-12-23,25,69.36,30.19,6,100,10.0
2021-12-08,28,69.92,30.02,6,140,10.0
2015-12-28,26,78.64,30.02,11,100,10.0
2017-08-04,31,66.38,30.09,8,110,10.0
2018-10-22,26,78.64,30.02,7,50,10.0
2014-11-10,19,93.93,29.88,0,0,10.0
2020-05-03,26,57.63,30.12,5,80,10.0
2016-12-13,28,69.92,30.06,4,140,10.0
2017-01-21,19,88.19,29.99,0,0,10.0
2019-02-16,18,88.1,29.97,4,40,10.0
2015-06-20,28,69.92,30.1,3,150,10.0
2015-12-14,26,78.64,29.98,8,130,10.0
2020-06-10,31,58.81,30.03,8,110,10.0
2017-09-01,33,59.27,30.06,8,150,10.0
2018-08-16,29,74.47,30.1,10,110,10.0
2015-09-08,26,94.23,29.97,0,0,10.0
2023-01-01,27,74.14,30.18,3,90,10.0
2020-12-15,24,83.34,29.97,4,140,10.0
2017-10-27,26,57.63,30.02,12,70,10.0
2023-08-14,31,70.48,30.06,5,170,10.0
2020-09-09,28,78.92,29.91,0,0,10.0
2021-01-02,24,83.34,30.12,7,130,10.0
2014-01-04,22,73.29,30.16,7,90,10.0
2015-03-15,23,83.22,30.08,4,130,10.0
2020-10-29,27,83.68,29.94,7,140,10.0
2021-03-13,24,60.93,30.24,9,60,10.0
2016-10-03,29,74.47,29.93,5,40,10.0
2020-10-06,28,78.92,29.9,12,100,10.0
2022-03-20,25,88.68,30.11,0,0,10.0
2021-05-06,28,74.3,30.08,4,160,10.0
2019-05-20,27,74.14,30.02,3,200,10.0
2015-11-11,27,69.74,29.98,8,130,10.0
2023-01-27,21,64.29,30.15,5,350,10.0
2021-06-09,31,58.81,30.09,11,90,10.0
2021-12-06,24,83.34,30.11,6,90,10.0
2023-04-26,25,78.5,29.94,0,0,10.0
2021-01-30,17,72.4,30.19,0,0,10.0
2017-05-23,26,73.97,30.01,6,130,10.0
2014-01-14,24,83.34,30.07,5,130,10.0
2015-05-20,23,88.52,29.99,0,0,10.0
2018-07-11,27,83.68,30.0,5,30,10.0
2015-03-03,26,61.39,30.12,11,90,10.0
2014-03-10,21,73.11,30.09,3,320,10.0
2015-03-23,26,73.97,29.99,6,250,10.0
2019-07-05,29,70.11,30.05,6,100,10.0
2022-08-22,34,56.05,29.96,9,120,10.0
2018-06-09,26,88.76,30.09,4,330,10.0
2016-10-03,29,74.47,29.82,0,0,10.0
2022-12-15,24,83.34,30.0,5,150,10.0
2020-01-12,26,73.97,30.24,13,100,10.0
2020-08-05,27,88.84,30.01,3,180,10.0
2022-06-12,31,66.38,30.06,6,200,10.0
2019-01-05,23,64.72,30.03,6,290,10.0
2018-12-31,24,83.34,30.18,11,110,10.0
2019-08-06,26,78.64,30.04,0,0,10.0
2023-09-16,26,88.76,29.93,0,0,10.0
2021-12-16,24,83.34,30.15,9,90,10.0
2021-03-17,23,78.21,30.09,5,130,10.0
2021-06-10,27,74.14,30.11,11,90,10.0
2019-06-22,29,79.06,30.12,0,0,10.0
2016-09-22,28,78.92,29.98,3,30,10.0
2017-09-26,28,88.92,29.87,0,0,10.0
2019-08-21,32,52.27,30.05,9,80,10.0
2022-06-10,24,94.15,30.03,0,0,10.0
2022-07-13,29,74.47,30.06,5,130,10.0
2017-01-18,27,54.33,30.2,8,150,10.0
2021-06-15,25,88.68,29.99,6,220,10.0
2020-09-18,32,62.71,29.87,11,170,10.0
2016-05-09,22,60.47,30.1,4,130,10.0
2019-04-04,24,73.63,30.19,10,80,10.0
2023-05-10,26,73.97,30.04,0,0,10.0
2022-09-22,33,52.52,29.84,6,310,10.0
2023-05-06,27,61.61,30.09,7,100,10.0
2023-03-10,27,50.99,30.06,9,120,10.0
2017-01-16,24,64.93,30.21,10,80,10.0
2021-03-13,23,64.72,30.24,6,40,10.0
2019-01-20,22,88.44,29.93,6,180,10.0
2022-02-19,23,94.11,30.08,5,300,7.0
2014-04-01,23,56.91,30.12,4,60,10.0
2014-09-18,27,74.14,29.95,3,20,10.0
2015-09-23,25,94.19,29.87,3,330,10.0
2022-08-31,28,83.79,29.98,0,0,10.0
2019-08-06,31,62.5,30.02,4,180,10.0
2021-06-30,24,94.15,30.09,0,0,10.0
2016-01-30,22,56.66,30.13,8,100,10.0
2014-06-21,31,62.5,30.02,6,130,10.0
2017-07-18,27,83.68,30.03,0,0,10.0
2017-07-30,28,74.3,29.93,5,180,10.0
2021-08-20,33,55.81,29.92,8,120,10.0
2021-11-10,20,82.87,30.09,0,0,10.0
2016-10-05,29,74.47,29.84,5,60,10.0
2022-05-08,30,70.29,29.79,4,20,10.0
2014-04-21,24,60.93,30.03,9,340,10.0
2021-08-13,31,66.38,30.02,16,100,10.0
2020-01-02,24,69.16,30.09,6,110,10.0
2023-07-16,26,100.0,30.02,4,190,10.0
2014-04-29,28,69.92,29.93,10,130,10.0
2016-05-09,22,60.47,30.09,5,100,10.0
2019-07-09,25,88.68,29.98,0,0,10.0
2021-11-24,23,56.91,30.18,6,40,10.0
2014-09-11,27,74.14,30.0,0,0,10.0
2019-03-02,21,88.35,30.1,0,0,10.0
2019-03-25,23,64.72,30.16,11,100,10.0
2014-10-06,24,73.63,29.99,0,0,10.0
2021-12-09,25,83.45,30.11,5,120,10.0
2023-06-21,33,55.81,29.94,8,110,10.0
2017-01-27,28,51.25,30.04,8,310,10.0
2018-02-26,23,88.52,30.13,3,170,10.0
2022-10-30,30,58.58,29.92,7,40,10.0
2016-11-12,19,82.75,30.02,4,320,10.0
2015-11-30,24,78.35,29.98,6,40,10.0
2016-12-22,21,88.35,30.13,5,350,7.0
2017-01-03,26,78.64,30.11,10,120,10.0
2015-03-22,29,51.5,30.0,9,160,10.0
2020-12-29,22,60.47,30.21,7,40,10.0
2019-03-17,29,54.83,29.99,8,250,10.0
2019-12-24,19,82.75,29.84,5,270,10.0
2019-07-05,30,66.18,30.01,10,100,10.0
2017-11-05,28,69.92,29.96,3,330,10.0
2016-11-21,24,38.49,30.05,6,300,10.0
2017-06-24,31,62.5,30.06,12,120,10.0
2021-07-23,29,83.9,30.12,0,0,10.0
2020-04-29,25,57.39,30.11,11,70,10.0
2017-06-19,28,78.92,29.97,14,120,10.0
2019-06-13,26,83.57,30.02,0,0,10.0
2022-09-21,27,78.78,29.83,4,340,10.0
2020-07-24,31,66.38,30.03,14,90,10.0
2016-10-02,29,74.47,29.96,7,60,10.0
2017-09-12,27,83.68,29.81,4,190,10.0
2022-03-08,26,78.64,30.1,14,130,10.0
2014-01-18,17,42.03,30.18,5,330,10.0
2015-01-19,18,63.63,30.15,0,0,10.0
2022-12-06,23,78.21,30.1,3,350,10.0
2018-09-17,28,83.79,29.93,5,110,10.0
2017-07-25,33,59.27,30.14,6,140,10.0
2020-06-02,27,78.78,30.05,9,80,10.0
2022-09-01,30,74.63,30.01,0,0,10.0
2019-11-03,27,74.14,30.0,7,90,10.0
2020-11-30,21,88.35,29.98,0,0,10.0
2023-08-23,33,59.27,29.87,10,100,10.0
2018-03-17,26,54.08,30.02,11,110,10.0
2022-02-18,28,69.92,30.09,9,160,10.0
2015-08-20,31,66.38,29.97,8,120,10.0
2015-07-09,27,65.56,30.14,0,0,10.0
2022-06-12,24,94.15,29.99,0,0,10.0
2014-07-28,28,78.92,30.06,4,220,10.0
2022-06-23,26,65.36,29.93,3,360,10.0
2021-02-21,18,77.46,30.21,4,360,10.0
2021-11-02,23,88.52,30.05,3,310,10.0
2015-06-29,32,59.04,30.09,6,110,10.0
2022-08-11,29,70.11,30.11,10,100,10.0
2015-06-25,28,74.3,30.1,3,130,10.0
2014-02-24,28,58.11,30.03,5,190,10.0
2015-07-26,26,83.57,29.94,4,190,10.0
2023-05-20,26,83.57,29.98,0,0,10.0
2019-04-09,26,78.64,30.01,9,130,10.0
2020-01-14,25,65.15,30.21,7,110,10.0
2017-03-31,24,69.16,29.97,8,140,10.0
2022-02-18,26,78.64,30.15,6,150,10.0
2019-04-02,24,57.15,30.06,6,230,10.0
2015-02-16,17,77.31,30.18,0,0,10.0
2015-06-09,29,62.06,30.02,0,0,10.0
2022-02-18,23,94.11,30.1,0,0,10.0
2016-12-27,26,65.36,30.15,7,110,10.0
2016-08-17,29,79.06,30.11,8,80,10.0
2017-01-17,24,60.93,30.22,7,110,10.0
2021-11-16,21,77.92,30.17,5,350,10.0
2019-02-09,20,88.27,30.24,0,0,10.0
2015-12-28,26,78.64,30.03,9,110,10.0
2015-06-12,28,74.3,30.05,7,120,10.0
2022-09-08,28,78.92,29.86,0,0,10.0
2018-11-01,26,65.36,30.02,9,130,10.0
2019-02-07,18,88.1,30.12,0,0,10.0
2016-12-04,26,65.36,30.02,12,130,10.0
2017-04-06,25,88.68,29.96,7,180,8.0
2018-02-13,28,61.84,30.35,11,100,10.0
2020-07-30,33,59.27,30.0,11,80,10.0
2017-12-08,25,88.68,29.92,6,160,10.0
2017-10-18,27,83.68,30.01,0,0,10.0
2020-09-02,28,78.92,29.98,6,100,10.0
2022-08-30,33,59.27,30.01,10,140,10.0
2018-07-16,28,74.3,30.07,4,170,10.0
2020-10-08,28,74.3,29.99,8,110,10.0
2018-03-05,23,46.74,30.07,6,40,10.0
2022-11-08,23,78.21,29.97,4,330,10.0
2018-09-04,26,94.23,30.01,0,0,10.0
2018-02-06,23,73.46,30.2,7,40,10.0
2016-06-20,30,58.58,30.11,14,70,10.0
2023-04-05,26,69.55,30.11,11,110,10.0
2015-03-18,30,45.64,29.96,5,240,10.0
2017-04-28,30,62.28,30.05,12,90,10.0
2021-03-20,24,60.93,30.05,6,270,10.0
2019-02-16,26,65.36,29.91,9,150,10.0
2019-03-12,22,100.0,30.11,3,280,10.0
2018-02-19,23,73.46,30.21,10,100,10.0
2016-02-29,18,67.97,30.19,0,0,10.0
2018-02-09,27,65.56,30.18,15,110,10.0
2017-02-25,21,88.35,29.87,4,220,10.0
2014-06-26,30,70.29,30.11,0,0,10.0
2020-08-02,29,83.9,29.81,10,250,8.0
2019-03-30,22,60.47,30.1,4,30,10.0
2014-12-12,18,59.52,30.22,8,310,10.0
2022-04-04,27,74.14,29.96,11,90,10.0
2015-10-21,26,69.55,30.07,9,40,10.0
2014-08-22,28,78.92,30.06,3,10,10.0
2020-09-16,28,78.92,29.98,5,100,10.0
2015-01-06,28,58.11,30.23,7,100,10.0
2023-02-15,26,57.63,30.14,14,100,10.0
2023-04-06,28,58.11,30.12,12,100,10.0
2015-06-01,26,73.97,30.06,3,30,10.0
2015-09-29,28,78.92,29.88,7,190,10.0
